TOT_POP,0-9,19-Oct,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,High school diploma only 2014-18,Some college or associate's degree 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,Heart disease_number,COPD_number,CKD_number,diabetes_number
-0.8697272210664397,-0.849093166031333,-0.8549929839122867,-0.8213461528903676,-0.8682083518237219,-0.8704738154874734,-0.9055281319283808,-0.904730915606468,-0.7792700799043648,-0.850147389301356,-0.9573878327424794,-0.8470895417414049,-0.8998311864995463,-0.8226314003983314,-0.8182062882046194,-0.873099701684338,-0.8767401363362971,-0.8863067074098082,-0.8673651484423397,-0.9237580198092258,-0.9189391605452859,-0.9460099830393182,-0.9608799596681797,-0.9351062486799292,292
-0.7262075992281123,-0.7252171312782237,-0.7380530528299198,-0.6995564562859146,-0.6970069946891279,-0.7356084654920065,-0.6942716396613632,-0.6772742241928142,-0.7121029263505496,-0.7025972032045155,-0.7605802269257483,-0.6600754930519841,-0.6929300024535073,-0.696048117748332,-0.6964531202605752,-0.6342231306834571,-0.7346919399737373,-0.7005486146578641,-0.7187278959484961,-0.7411419063030809,-0.7482938790500948,-0.7258109487905468,-0.7372391937830802,-0.7307854375509167,936
0.3302095945376494,0.5915148338722903,0.45957313791018267,0.2939471646449324,0.09038514785026484,0.1346817248575293,0.21647351806673762,0.13549447444164234,0.3241902999083125,0.14887395381117513,0.009312068323696502,0.3528414600302577,0.697218991234864,0.41836101278984217,0.4146988327181591,0.4795918867644371,0.319240845208977,0.19388493477644544,0.2821334533956029,0.20351399636150455,0.3310428391492524,0.19708917936858994,-0.019118549086941886,0.2837730728828003,3799
-0.5604307787631762,-0.5442351230573691,-0.5485297162481528,-0.5302187274454763,-0.5477086832453827,-0.5480230241346752,-0.5485069340174898,-0.5487278529867265,-0.5201967733396492,-0.5111246625418777,-0.5527873949605381,-0.5457097092808303,-0.6319336690569768,-0.5592905481645146,-0.5547818073302931,-0.6313961890148077,-0.5725292535469647,-0.5538907415673022,-0.5625960352730913,-0.5700817144180913,-0.5609665868483377,-0.567074062562861,-0.6027018494143319,-0.5851775031831148,1470
-0.9117746206643328,-0.879183621281645,-0.8822117609745619,-0.8469970650176754,-0.8910053993795034,-0.9184940537434351,-0.954874373932625,-0.9777096911903276,-0.9629516835005123,-0.8969308278080892,-0.993652314244688,-0.9084311894004783,-0.944007932946203,-0.8601355538299046,-0.8562471397558,-0.8943017641992091,-0.9199336487469136,-0.972968177872413,-0.9122979388890011,-0.9766548441314157,-0.9609098244248628,-1.0210228408603284,-1.0120482611330153,-0.9985161555820364,106
-0.5225311884099495,-0.5951912224593573,-0.5906684155519712,-0.5936161037601231,-0.5713997326660967,-0.45852147368313806,-0.3242885256479749,-0.27459438125040114,-0.3515935103372153,-0.48546922852205626,-0.4520674299124329,-0.4013229072697486,-0.6386209747117458,-0.488449369460432,-0.48902387515037615,-0.4377506847123185,-0.5287816229527611,-0.3085208385119391,-0.49929274012092906,-0.5299615076629535,-0.5055015576201373,-0.44802139789209655,-0.5555035023734923,-0.46070620444934857,1620
-0.8820350994787178,-0.8677624265880959,-0.8271693451375167,-0.8077907928230912,-0.852116318254935,-0.8890688864716969,-0.9366822109817515,-0.9584462580412885,-0.9650078208542006,-0.8666536428067558,-0.9862405953975213,-0.8911463607168835,-0.9188798753343432,-0.836106918730888,-0.8317842912656603,-0.8829939975246113,-0.8932805641163728,-0.9719425983403112,-0.8846898938666924,-0.9446726103489224,-0.9289271160001726,-0.999244914396164,-0.9873463224948188,-0.9773795199480008,192
3.382644770375669,2.835559952795193,2.9637006276394877,3.4957232125356326,3.322648890514102,3.6996224764043717,3.6220464224702424,3.1824509677271506,3.4282723248596265,3.4016434303095617,3.2397626687102274,3.7407978431327673,2.4884036785834813,3.5177302292778583,3.505770504779582,3.5581313639237186,3.4764123139241674,3.5812459318672807,3.5300177701425284,3.245325534076604,3.195142193260633,3.1796971971162353,3.440917284448997,3.2229396835489967,13369
-0.5963784588836185,-0.5596098082217621,-0.5666755676230029,-0.5615003276007297,-0.5895032704309819,-0.6189295036019888,-0.6265058326693597,-0.5598413721111721,-0.6092960586661387,-0.6369494749773253,-0.6079782299474761,-0.6025027178126419,-0.37497901541312034,-0.6567580522485886,-0.6565607228374343,-0.613021068168586,-0.5978524545368964,-0.5945293305268373,-0.6028577675972915,-0.575859675228669,-0.5807299880675815,-0.5312614723773464,-0.5303604576881853,-0.5722606702956484,1505
3.3658637643465936,3.0940743019164865,3.068946565613618,3.022119786185096,3.4270236082449834,3.6601845786026668,3.68458198261387,3.459548044563328,3.638683714053721,3.4471378090187303,3.7543477200992323,4.239718574834425,3.1964474954854007,3.1347332684766416,3.121939434777183,3.2245522470230803,3.4539428215797097,3.608551986909492,3.40818681388878,3.608930166494365,3.796969636840186,4.019841204711549,4.158596823098025,3.6973397277795774,14148
-0.6681653796671264,-0.5708113645558198,-0.6273633594433347,-0.6153046798677655,-0.6650464280177872,-0.7086353954929131,-0.730883367599996,-0.7106147815661511,-0.6675532836873049,-0.6239645555530775,-0.7433744510305399,-0.6560466983964094,-0.7271771132309613,-0.552850441009598,-0.5437847469998633,-0.7402334432578126,-0.670912937042859,-0.7159323076393915,-0.6857864785923323,-0.7917600981929303,-0.7732637676873114,-0.7979200830830016,-0.8100216915563374,-0.7542705882554009,725
0.3139707857954586,0.4028454830692392,0.45150831507691597,0.18863244412224606,0.31589711827951467,0.3245149220481183,0.3194866407760584,0.26441129628521154,0.47634446408124065,0.4743458324547919,0.5524851781232016,0.07563439550313146,0.0876609485213624,0.38551105444501543,0.39421961322526683,0.13753194485785028,0.34431469301629447,0.37131019383006225,0.2674928234595301,0.35553133149050575,0.3740760514814768,0.3500186185391653,0.5300584795658174,0.3025611934463876,4577
0.7381046134608595,0.7500937294250294,0.8722904464026052,0.513335453733776,0.6386317915201855,0.7154200955955853,0.8195437198881916,0.7960079610711939,0.8210901603829653,0.9523669339711703,1.0792466247611234,0.5142531684890906,0.6605401329465849,0.800816788115856,0.79073096707806,0.9955087412929668,0.7375446619988987,0.7983358715089622,0.7267205824543462,0.8438910895789083,0.7802883249286224,0.8499430193720904,0.9182318010231895,0.6759750896476863,5658
-0.6177681418512121,-0.6002429047276578,-0.5886522098436545,-0.5977869837808236,-0.5772107447881587,-0.5970649695875723,-0.6501556445054951,-0.6624561986935534,-0.7285520251800554,-0.603591122654984,-0.5752872557465799,-0.6641042877075588,-0.5624262193725582,-0.6033971643935654,-0.6005093796226416,-0.6313961890148077,-0.6294094850921833,-0.6765756930949838,-0.6204613821632837,-0.6478807360365737,-0.6654150997435885,-0.6745118331194043,-0.6207871973458686,-0.6603299854374641,1267
-0.7104567680441175,-0.697981974701299,-0.6957127329552698,-0.6620185360996105,-0.7039355091423556,-0.7304999295073297,-0.6735780543047446,-0.6920922496920751,-0.6833170033989145,-0.6752439831098529,-0.7997564551179154,-0.6365525307081445,-0.7944554610304569,-0.657353356271312,-0.6545408546134779,-0.6794541973818489,-0.7137739785433233,-0.7018305890729913,-0.7103618216993116,-0.7976194387332344,-0.7807016068558441,-0.7911447281830394,-0.8011995706141245,-0.7707101937485399,712
-0.2205001897509382,-0.22026854280765962,-0.22654166462998046,-0.2559833660844218,-0.15948837339839853,-0.14424433990582275,-0.15123557557779146,-0.20606101331631982,-0.30772924679186664,-0.15990302842983725,-0.3782149456853072,-0.25758591084827576,-0.474478017731049,-0.084670886411417,-0.07702686491391657,-0.27096112626199925,-0.23570851565353002,-0.23596108661573453,-0.21958699105652915,-0.19264252794683467,-0.2191447496316316,-0.17458743228647924,-0.13336501528860026,-0.26108242346123295,2733
-0.8799747497885567,-0.8541448482996336,-0.8503557107831584,-0.8301050009338385,-0.8702198560198202,-0.8870254720778261,-0.9141694093300456,-0.9228829968430625,-0.8690547443487503,-0.8628807848626644,-0.9572554806202086,-0.8624249536561733,-0.9245539528596018,-0.8254455648693875,-0.8215727352445469,-0.8617919350097402,-0.8867696754592241,-0.9114334059463031,-0.8804022808139854,-0.9455677873759133,-0.9316897419770561,-0.9818225732248327,-0.9930807011072572,-0.9632884295253102,201
2.2563925660591835,1.9881951618776479,2.290691162203383,1.962507716926147,2.1130643672602862,2.774977463177875,2.3908917947698836,2.087398883331775,1.9026184084229685,2.632672100338003,2.956661479172912,2.349304153544422,2.7214461483708905,1.9735115943334014,1.9201739489737335,3.1708403553187403,2.3690902417528337,2.2891439188604865,2.305712521059795,2.7257973395029724,2.702544730613244,2.492482628691498,2.84586522689673,2.3422465321308397,10076
0.28363484759427077,0.09030009751307878,0.14706125312109866,0.013872571254897256,0.08837364365416647,0.2824205855343817,0.6687761694328281,1.1457133628537495,0.8204047812650692,0.36650497621951317,0.4080890127257211,0.48488195583877164,0.3739992179210226,0.053331409765367384,0.050393155547339,0.12339723651460291,0.24908948316684681,0.8719212029372686,0.33020352168570855,0.509583159862668,0.3789637743636554,0.8194539223222606,0.6041642954804066,0.6583612266193231,5522
-0.5168923366263507,-0.5152428596045138,-0.48159168673203934,-0.5035250953129934,-0.5448031771843517,-0.49632463996974624,-0.47005323129184823,-0.5461346985243559,-0.5201967733396492,-0.5171926757352914,-0.535184562698517,-0.446029531834836,-0.49109495905502076,-0.4571688489936942,-0.45653766121507583,-0.4391641555466432,-0.5138204319959088,-0.5051757137924652,-0.5156763021922486,-0.5565726792835013,-0.5272838008994114,-0.5646542929557316,-0.6075540159325491,-0.5405557168445948,1422
-0.9272001334761968,-0.8941190297270553,-0.8916879278036501,-0.8607609690859869,-0.8999454180288294,-0.9401542463184647,-0.9789789898425322,-0.9973435749768482,-0.9937937438058356,-0.9142230933851747,-1.02726975330148,-0.9210374178388896,-0.9563693161262308,-0.87339459797238,-0.86971292791551,-0.9013691183708328,-0.9393277851724631,-1.0073250921978243,-0.9286117836749107,-0.9926866508875255,-0.9750417188450748,-1.0461884447744736,-1.0341035634885476,-1.0220013062865207,37
-0.7484105781260326,-0.6736021167977615,-0.6789782255762414,-0.6812045841948325,-0.7392485828071935,-0.7848547523842906,-0.8006957929239726,-0.8124887068735693,-0.8149097940349606,-0.712626717239225,-0.8466091064017909,-0.7069914566217416,-0.8420771831174492,-0.677918404329029,-0.6724952388264245,-0.7642624474413332,-0.760874024148229,-0.810798414358811,-0.76495045617524,-0.8384720630559103,-0.8219284868185677,-0.883095973253955,-0.8885385679420331,-0.8564309938199072,547
1.8577962306060425,1.8228074771806775,2.2360519875080014,1.5339497947991758,1.5797922548279864,1.6572297897305959,1.6861728824604243,1.6962030101512893,1.5928270471339434,1.2284772545129248,1.7247279250759837,1.4645288627330413,1.9347758286189578,1.8770182241046929,1.8322535737809604,2.8655306551045965,1.8753986460858834,1.7059737574190827,1.864750690842365,2.02357165169347,2.167020310478896,1.6634695612889803,1.7086938374454743,1.839664307054878,10369
1.84738604269786,1.4349261343189914,1.6842164851417285,1.413202818199898,1.777143166511859,2.197099872591238,2.2749167559580656,2.3615323550681007,2.5112350651146813,2.1488973904568853,2.794397777268869,1.4515327509408649,0.6362226578383334,2.097821897987548,2.110041562025644,1.634397558407749,1.863623634684657,2.3514478754356727,1.92672935757174,1.9792196989925568,1.7035366754340495,1.9698123935515568,1.8873417865252877,1.8983771838160883,9473
-0.790132659351795,-0.7746357621637726,-0.777369064142095,-0.7460617685167246,-0.7966882026291134,-0.785876459581226,-0.7986491745919994,-0.8032274409365313,-0.7360911954769122,-0.7618625134096176,-0.8394620917991658,-0.7635245429177095,-0.8428877656210576,-0.7237026955312091,-0.7185594558227656,-0.7995992182994516,-0.7957003519866799,-0.7840051490826506,-0.7876434325761529,-0.8251257873807731,-0.8056714954930607,-0.8651896781611977,-0.8708943260576072,-0.8540824787494588,591
-0.16617202160511121,-0.16030727066652697,-0.12290869122250357,-0.15880186160210133,-0.23816053751246785,-0.18858643225281718,-0.15714802853682533,-0.1901316359046144,0.20356357515860368,-0.07344170054440968,-0.33930342173768185,-0.05614617806953895,-0.3847060054564209,-0.002464812728069753,0.010332435772201845,-0.32467301796633935,-0.15328343584494497,-0.05507449664127407,-0.17378273454224433,-0.23992415091789981,-0.1866307669806176,-0.26073123030028433,-0.3234817215932904,-0.23877153029197296,2495
0.10010106598386721,0.22296166664584116,0.1889983318540854,0.053704475452586546,0.10066616929698981,0.09708290001030821,0.023181786713707485,0.12030599830489999,0.3084265801967028,0.22455119607307483,0.21247257600942762,0.08837058505946449,0.21309859095475917,0.09429915023824023,0.10319026662353517,-0.13668139700114906,0.10546204998106368,0.13837544260143383,0.05952616108188684,0.12465703825657837,0.08166271731288031,0.23628944700408552,0.35890933328688523,0.14755919879679197,3769
0.8416100755271108,0.9879620727541382,1.246699846437011,0.5738132140339325,0.517047537889351,0.48390124477003377,0.5707658915349976,0.5318766565468696,0.5510507879319126,0.6693397071985816,0.411397815782492,0.5043761235270364,1.6881561018961082,0.6733134901580112,0.6713904195126303,0.6718239202326016,0.861279252393904,0.5097634306638095,0.8186079646245553,0.9530213071420724,0.9634716781650542,0.8184860144794088,0.7731079115237857,0.8861671884528197,6505
0.3990957598363253,0.09952490861171458,0.03415373345536509,0.20031090818020733,0.2104048982174672,0.42688998318104093,1.2911755443895852,1.2916709140214686,0.8238316768545496,0.46472504469735887,0.3031337797649493,0.9298688236028974,0.3768362566836519,0.2628784257639984,0.251089506577683,0.5403711326404009,0.3596914726108372,1.1911328323039636,0.4896120947753771,0.5444950639153134,0.4328349809128845,0.9031779507289363,0.781488926418888,0.870901840494905,5704
0.019666098474551492,0.22845262563312438,0.06943733335090684,0.07330761154987865,-0.08215721208172812,-0.025521963621934447,-0.0507238752742158,-0.20013380311661547,0.15353089955219035,0.10237347965024883,-0.10609898229647127,0.1682966725813504,-0.15956671507919343,0.1645450249195995,0.17983304423255106,-0.2327974137352313,0.020432614709619133,-0.09699506001593641,-0.01956809921561109,-0.11964491038221259,-0.06475645946194745,-0.15958486072227723,-0.23526051217116042,-0.11312597402298254,2697
-0.5016023731362077,-0.607710608950363,-0.6209115011767213,-0.43387139896729593,-0.4328294436015428,-0.46812552133433044,-0.46323117018527066,-0.41721787668078664,-0.5153991195143768,-0.5227890816856936,-0.4352587103840369,-0.4631843994005091,-0.42807216939946924,-0.5539328119600042,-0.553042476359664,-0.5352801722807254,-0.5071987197020426,-0.5147905219059199,-0.4643295214878791,-0.49797927388046015,-0.5499160829408035,-0.44705349004924483,-0.4271416426642932,-0.47244877980159067,1806
-0.25286936777794294,-0.3621549230390578,-0.0553657999938951,-0.3798585026992251,-0.42344242401975046,-0.4158141128512402,-0.4423101827917662,-0.4023998511815258,-0.33788592797929384,-0.19288409495776943,-0.3976707076591199,-0.4997034735365252,0.11684191865126407,-0.30769342074260464,-0.3036448581517022,-0.3868657346766279,-0.2462367611416854,-0.39210557037823834,-0.2196218496992341,-0.3086086428070203,-0.3445254670440385,-0.37784807928534525,-0.29480982853109816,-0.37381114684275707,1981
-0.5488277568238478,-0.5470904217307564,-0.5442956842606878,-0.4230271109134748,-0.5412271697246213,-0.6444721835253727,-0.6660737870875093,-0.6391178085322176,-0.6278012948493327,-0.5834377731369625,-0.5402139433448088,-0.5879470726054041,-0.538514035516111,-0.6372753751412779,-0.6355765362885529,-0.6328096598491324,-0.5636910685187501,-0.6568332871020235,-0.5442952478530004,-0.563815475229155,-0.5535287476798051,-0.6348276115624829,-0.6503413025022822,-0.6121854264932716,1420
-0.5215010135648689,-0.47526867817709195,-0.4983261941110677,-0.4976858632840128,-0.5235706328922023,-0.5169631253478404,-0.545323305501087,-0.5361325313123548,-0.5962738554261133,-0.7094512284696148,-0.4548468244801204,-0.6199175076141585,-0.2941234106781845,-0.520108719759812,-0.5229688828029784,-0.4094812680258237,-0.5089718978895214,-0.5309433995365237,-0.5291665969190585,-0.48723714955656927,-0.5093267320496684,-0.5152909929702927,-0.4659589748100304,-0.42312996332217384,2213
0.5510465494857066,0.4533623057522447,0.48719515611412106,0.9694211839973701,0.9901980249049327,0.5856632815847952,0.39475671498529713,0.040288660608891504,-0.45440037802162625,0.7036412740069458,-0.24573047129220177,0.3213908694931904,-0.22421066974196172,1.0742236901884499,1.0946089198821816,0.48100535759876184,0.5375357036331254,0.017613452696443217,0.5584579141176241,-0.03623068741260542,0.05339892847245637,-0.08312014113698957,-0.17130013534011615,0.13229385083887724,2987
0.12121965030801853,0.141256196915067,0.06681626593009517,0.08352626760059476,0.07384611334901163,0.12650806728204644,0.21192547732901926,0.2473705669610616,0.5030742496791875,0.174560828313864,0.1584729101229271,0.4312080141370824,0.021801120103181547,0.1673591893906555,0.17433451406733616,-0.02077678858652047,0.15380886149904044,0.3399018206594437,0.11669433511798054,0.17462419230861623,0.1653915353815046,0.16176054310450133,0.02102210120012727,0.1616502892194825,3732
-0.5780250807225782,-0.6226460173957733,-0.6289763240099879,-0.47766563918465066,-0.4761885340507742,-0.5831697517092514,-0.5910311149151565,-0.6739401684554805,-0.6723509375125775,-0.5365914536644946,-0.5539785640609756,-0.6459097311985117,-0.33992132213205795,-0.6430119411784305,-0.6461247370136591,-0.5169050514345038,-0.5830297931259408,-0.6181176597651794,-0.5604347994253853,-0.5225559522578469,-0.5457721439754781,-0.45189302926350355,-0.3336271606768354,-0.5382072017741464,1777
0.7303511922584112,1.1518122889346691,0.9051545994481669,0.8063397751879825,0.7036704271940325,0.587911037418053,0.4766214482642276,0.4125915512778199,0.6435769688478824,0.8319813250717877,0.577896785599202,0.739215863611667,0.6200110077661658,0.8264148610929615,0.8371318287783939,0.49514006594200927,0.7455239638425533,0.5019433867315329,0.617090151147325,0.6608680774241312,0.7826259315244469,0.3911547018603644,0.3240619555651439,0.5280186402094358,4937
-0.7996211118722737,-0.7867158719357956,-0.79128088352948,-0.7646221846088416,-0.7785846648642282,-0.8016107504140304,-0.827529233276511,-0.7769254456753433,-0.780640838140157,-0.7698483960579444,-0.8315209644629157,-0.7901665720916715,-0.8469406781390995,-0.735284064700555,-0.7297809459558573,-0.8193878099799979,-0.803180947465106,-0.8010554088038435,-0.7965323864659114,-0.8508417819743301,-0.8434982204073123,-0.8743848026682892,-0.8633955232567261,-0.8681735691721493,522
-0.49580086216654357,-0.5119482842121438,-0.4638490764988526,-0.5062361673264487,-0.46255500561055196,-0.4677168384555563,-0.49756887775504427,-0.4872330471647941,-0.52705056451861,-0.5876822383240654,-0.38139139661980725,-0.5462295537525174,-0.39179860236299424,-0.5244382035614366,-0.5291407023761787,-0.3670771429960815,-0.48702881781947116,-0.4956891031205233,-0.4953537134952714,-0.44028104550440994,-0.5147457291581707,-0.4151125312351373,-0.3803844016705643,-0.42665273592784647,2214
0.5968351103631028,0.5153003231287994,0.5698595901551046,0.5861173100949989,0.8353122018053587,0.6528916151431415,0.7026590729288299,0.7337722539742983,0.4955350793823307,0.78831049436893,0.9319387126736844,0.5559706873419774,0.1723668201484381,0.5282216642560665,0.5117086149187363,0.9050466078961835,0.6183815466184872,0.724622342639143,0.5953383580994455,0.829405497687601,0.8702861788678671,0.7855771478224496,0.9080863619396445,0.5057077470401758,5538
0.16055606347148907,-0.0570772417056026,-0.013630341831740007,-0.017617572901391133,0.08613863899183496,0.3821392079552724,0.48367091140769103,0.5885556040815423,0.5674998867614184,0.3185267993638177,0.8022336328482665,0.0891503517669951,0.07063871594558643,0.22326364897913326,0.22163309497831743,0.24778266993517994,0.20478773438905606,0.5134811564676786,0.2128693303408967,0.2640605152779804,0.27387773239681606,0.4245475224387495,0.37920021145397514,0.33309188936221706,4352
-0.7178035412814026,-0.7072067857999348,-0.7021645912218831,-0.6966368402714243,-0.7215920459747746,-0.691266373145012,-0.722469492235217,-0.6924627003295566,-0.7278666460621593,-0.6828525799637706,-0.710418772585102,-0.7652140374506925,-0.5978892039054248,-0.7098483473660104,-0.7086284370549796,-0.6879350223877972,-0.7217809862961573,-0.7295212364397408,-0.7164969428153802,-0.7294232252224726,-0.7349057685467361,-0.6929020821335875,-0.6441658178427331,-0.7131715745225535,1029
0.20460959303085477,0.17551978099571422,0.11117279151306192,0.12502652380656423,0.10915918701384957,0.19516679091610234,0.45842928531335414,0.6044849814932476,0.6470038644373628,0.32289702648239027,0.19870795529326082,0.3274990420355134,0.015113814448412413,0.30216849126374173,0.30450379961119917,0.2209267240830099,0.18240135977213617,0.5219421876075186,0.2129739062690115,0.03684830988174311,-0.15156666804324956,0.29871950286802296,0.1392385218257815,0.36714535788371916,3606
-0.7108363061449366,-0.6514186424891374,-0.6713166438846381,-0.6958026642672841,-0.7278500590293028,-0.7121091999624933,-0.7247435126040761,-0.7476598453143032,-0.6017568883692819,-0.6685471602590907,-0.7690507627510818,-0.6526677093304435,-0.8226232030308481,-0.6439319564862758,-0.6370353300058549,-0.7699163307786321,-0.7138016844525026,-0.7110608048619078,-0.7211680009378415,-0.7881793900849666,-0.7415998237984155,-0.8196980095471658,-0.8417813269483042,-0.8000666321291451,650
-0.539339304303369,-0.44034617901797074,-0.48703544214449435,-0.49935421529229296,-0.4102558965119945,-0.5353538548926768,-0.6353745121079104,-0.7146897385784479,-0.7216982340010947,-0.556304636422372,-0.9686377631355003,-0.7541673424273425,-0.8601126438227357,-0.4287024929980124,-0.4182162724105679,-0.6610790765356273,-0.5674590721671425,-0.6806780112233911,-0.5619685797044025,-0.7359336036005883,-0.7067482345515769,-0.8288931340542574,-0.86604215953939,-0.7683616786780915,803
0.33956249773640707,0.4456749631700482,0.35896447306518076,0.38820905311276255,0.27678453668871317,0.1761630370531047,0.22215856898888556,0.43296633633930354,0.36873994257155723,0.185282032971657,0.2576046497037822,0.3018967018049255,0.5723892856791735,0.25129705659465257,0.26001059123349085,0.013146511437273266,0.29765794195825845,0.33579950253103635,0.3190836146628342,0.42926136662266584,0.3593066279896764,0.5915116253306751,0.5375572823666985,0.4493433853494138,4770
-0.8640883692828408,-0.848434250952859,-0.8479362639331784,-0.8084164248261962,-0.8487638112614377,-0.8672043524572802,-0.8809687119447016,-0.9091763232562462,-0.8587740575803092,-0.8435763283820635,-0.952093747851646,-0.826555685109766,-0.9044920358952945,-0.8105088457537826,-0.8063676161142077,-0.8547245808381164,-0.8706725422260181,-0.9073310878178957,-0.860707147685697,-0.9186310968364596,-0.9002383077786896,-0.9600446467606685,-0.9599977475739585,-0.9433260514264986,294
